No.,Ticker,Company,Market Cap,Average Volume,Relative Volume,Volume,Price,Change
76,ENTX,Entera Bio Ltd,60.09,167.48,49.69,1774342,1.29,7.39%
77,BTM,Bitcoin Depot Inc,61.51,274.91,5.15,301803,5.42,7.33%
78,IPW,iPower Inc,1.56,919.06,13.32,2610227,1.18,7.27%
79,XHG,XChange Tec.Inc. ADR,52.89,28.73,5.34,32323,1.13,7.08%
80,CDRO,Codere Online Luxembourg S.A,432.78,12.06,5.07,12886,9.5,6.98%
81,SBTU,T-REX 2X Long SBET Daily Target ETF,,58.11,7.24,88697,4.74,6.49%
82,UCC,ProShares Ultra Consumer Discretionary,,4.42,17.36,16174,52.35,6.33%
83,WSHP,WeShop Holdings Ltd,355.28,694.1,44.97,6654567,15.15,6.24%
84,BABU,Direxion Daily BABA Bull 2X ETF,,21.9,13.04,60187,17.44,6.01%
85,LGPS,LogProstyle Inc,16.66,17.58,5.95,22309,0.7,5.94%
86,WLFC,Willis Lease Finance Corp,1463.18,56.27,6.91,81945,215.6,5.91%
87,STRT,Strattec Security Corp,337.72,64.12,8.4,114822,80.8,5.79%
88,ELAB,PMGC Holdings Inc,7.81,7258,5.22,8075043,4.03,5.77%
89,OPTU,Optimum Communications Inc,759.75,2233.08,8.01,3812126,1.62,5.56%
90,PYPU,Direxion Daily PYPL Bull 2X ETF,,2.28,6.36,3056,32.9,5.26%
91,TWIN,Twin Disc Incorporated,255.12,48.04,5.39,54562,17.69,5.23%
92,ISUL,GraniteShares 2x Long ISRG Daily ETF,,11.15,5.86,13937,24.85,5.20%
93,SAPH,SAP SE ADRhedged,,0.38,7.69,610,34.05,5.09%
94,TSMX,Direxion Daily TSM Bull 2X ETF,,802.35,5.83,996466,68.33,4.85%
95,TSMU,GraniteShares 2x Long TSM Daily ETF,,89.4,7.36,140236,60.15,4.79%
96,BEZ,Tradr 2X Short BE Daily ETF,,412.07,10.33,907280,5.85,4.45%
97,ARBK,Argo Blockchain Plc ADR,1.01,25.19,7.38,39172,3.06,4.41%
98,INTT,Intest Corp,219.18,119.44,14.69,373982,17.54,4.40%
99,KPDD,KraneShares 2x Long PDD Daily ETF,,112.51,5.29,125350,9.44,4.36%
100,PLBL,Polibeli Group Ltd,2487.77,9.05,7.37,14068,6.79,4.30%
101,ENGS,Energys Group Ltd,17.43,175.13,19.78,730174,1.22,4.27%
102,TXNU,Direxion Daily TXN Bull 2X ETF,,0.53,14.98,1658,33.7,4.27%
103,SATG,Leverage Shares 2X Long SATS Daily ETF,,64.53,5.09,70062,21.81,4.21%
104,DSY,Big Tree Cloud Holdings Ltd,22.69,20.75,5.43,23761,2.75,4.17%
105,OTLY,Oatly Group AB ADR,417.6,71.91,6.24,95633,13.37,4.06%
106,LEDS,Semileds Corp,10.65,11.91,6.61,16590,1.29,4.04%
107,DOMH,Dominari Holdings Inc,69.14,118.28,7.9,199285,3.06,4.00%
108,ILLR,Triller Group Inc,77.41,188.4,6.42,254731,0.39,3.98%
109,ISSB,IncomeSTKd 1x US Stocks & 1x Bitcoin Premium ETF,,3.31,5.09,3552,21.65,3.91%
110,GRVY,Gravity Co Ltd ADR,444.94,26.6,12.57,71280,64.02,3.81%
111,AWAY,Amplify Travel Tech ETF,,6.66,5.06,7096,18.44,3.58%
112,AXGN,Axogen Inc,2005.76,1027.41,5.86,1284438,38.65,3.42%
113,LEUX,Tradr 2X Long LEU Daily ETF,,16.2,6.67,22774,22.81,3.41%
114,BRRR,Coinshares Bitcoin ETF,,336.87,9.74,699668,21.98,3.34%
115,BTCO,Invesco Galaxy Bitcoin ETF,,141.77,7.25,216563,77.53,3.28%
116,STHH,STMicroelectronics NV ADRhedged,,0.59,6.77,837,84.54,3.25%
117,PFIS,Peoples Financial Services Corp,584.95,36.51,5.5,42319,58.5,3.12%
118,BDCX,"ETRACS Quarterly Pay 1.5X Leveraged MVIS BDC Index ETN due June 10, 20",,3.13,9.1,6010,21.92,3.06%
119,NOWL,GraniteShares 2x Long NOW Daily ETF,,1522.79,5.48,1778522,5.07,3.05%
